"Tweet author","Tweet ID","Date posted","Tweet text",URL,Retweets,Favorited,Source
MarinaSilva,"ID 1188183977489776640","Sat Oct 26 20:01:50 +0000 2019","É preciso denunciar em todos os meios. O Brasil tem hoje um sabotador ambiental como Ministro do Meio Ambiente, sustentado pelo presidente Bolsonaro. https://t.co/xdEGHaUi6d",https://twitter.com/MarinaSilva/statuses/1188183977489776640,71,412,"Twitter for Android"
MarinaSilva,"ID 1188166881640898560","Sat Oct 26 18:53:54 +0000 2019","O trabalho dos voluntários do Salve Maracaípe, Pernambuco sem Lixo, Xô Plástico, Recife sem Lixo, Manifesto Ambiental, Amazônia na Rua e Greenpeace Recife, é comovente. https://t.co/GgiQTF9wiN",https://twitter.com/MarinaSilva/statuses/1188166881640898560,77,557,"Twitter for Android"
MarinaSilva,"ID 1188166830474584066","Sat Oct 26 18:53:42 +0000 2019","Minha presença na Praia de Itapuama, na Cidade do Cabo de Santo Agostinho/PE, é de solidariedade, apoio e denúncia ao descaso do Governo Federal. A situação das manchas de óleo é bastante preocupante. https://t.co/FVTW757yRi",https://twitter.com/MarinaSilva/statuses/1188166830474584066,422,3882,"Twitter for Android"
MarinaSilva,"ID 1187896534593167365","Sat Oct 26 00:59:38 +0000 2019","São lamentáveis as falas do presidente e do Ministro do Meio Ambiente acusando de maneira irresponsável e sem provas o Greenpeace, assim como fizeram no caso das queimadas na Amazônia quando insinuaram terem sido provocadas pelas ONGs. https://t.co/OmESS8aNG9",https://twitter.com/MarinaSilva/statuses/1187896534593167365,31,286,"Twitter Web App"
MarinaSilva,"ID 1187778119970803715","Fri Oct 25 17:09:06 +0000 2019","O governo deveria aprender e se inspirar no comovente e incansável trabalho dos voluntários pra tirar as manchas de óleo do litoral nordestino. Falar menos e agir mais. Unir esforços para enfrentar a situação.

https://t.co/aesAPsdbNs",https://twitter.com/MarinaSilva/statuses/1187778119970803715,58,390,"Twitter Web App"
MarinaSilva,"ID 1187778118116892675","Fri Oct 25 17:09:05 +0000 2019","A irresponsabilidade do governo, diante do maior desastre ambiental do litoral brasileiro, com certeza, não ajuda a enfrentar o cenário trágico que tomou conta da costa nordestina e da vida de milhares de pessoas que vivem na região.   

https://t.co/5sYqTJQgue",https://twitter.com/MarinaSilva/statuses/1187778118116892675,28,228,"Twitter Web App"
MarinaSilva,"ID 1187778114081959937","Fri Oct 25 17:09:04 +0000 2019","Na avaliação do governo, a extensão da gravidade ainda não foi suficiente para decretar estado de emergência ambiental e de saúde pública na região. Voluntários já demonstram queimaduras na pele, náusea, cólica e intoxicação após contato com o óleo. 

https://t.co/VdgygrGiA7",https://twitter.com/MarinaSilva/statuses/1187778114081959937,40,190,"Twitter Web App"
MarinaSilva,"ID 1187778112010051588","Fri Oct 25 17:09:04 +0000 2019","A demora para agir e a incapacidade de acionar os meios à disposição do governo só aumentou a extensão e a gravidade do problema no Nordeste. Quando se trata de uma emergência ambiental, a demora para agir é catastrófica.

https://t.co/Wy7mFIjrrH",https://twitter.com/MarinaSilva/statuses/1187778112010051588,28,149,"Twitter Web App"
MarinaSilva,"ID 1187778110063874049","Fri Oct 25 17:09:03 +0000 2019","O governo desestruturou o Ministério do Meio Ambiente e, por isso, comprometeu sua capacidade técnica para enfrentar situações de emergência ambiental, como as manchas de óleo no litoral nordestino.

https://t.co/kaj4lhju1c",https://twitter.com/MarinaSilva/statuses/1187778110063874049,368,1878,"Twitter Web App"
MarinaSilva,"ID 1187509958537031680","Thu Oct 24 23:23:31 +0000 2019","Destruir a Amazônia significa exterminar o gigantesco, complexo e delicado sistema de vida que abriga a mais rica biodiversidade do planeta, além do impressionante estoque de 100 bilhões de toneladas de carbono (cerca de uma década de emissões globais). #BrazilSummit https://t.co/0HBysjnZqI",https://twitter.com/MarinaSilva/statuses/1187509958537031680,112,764,"Twitter Web App"
